ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0006790,sulfur compound metabolic process,6/360,326/18888,0.018404908,0.965644172,-0.087219844,0.591401035,0.746579098,0.689552294,51166/93010/55/2687/3340/116285,6
GO:1904951,positive regulation of establishment of protein localization,6/360,326/18888,0.018404908,0.965644172,-0.087219844,0.591401035,0.746579098,0.689552294,338442/7099/6469/5319/79778/94121,6
GO:1901605,alpha-amino acid metabolic process,4/360,216/18888,0.018518519,0.971604938,-0.058504968,0.592274725,0.746579098,0.689552294,51166/23498/2875/8942,4
GO:0001823,mesonephros development,2/360,104/18888,0.019230769,1.008974359,0.012792179,0.592471789,0.746579098,0.689552294,6469/55083,2
GO:0022600,digestive system process,2/360,104/18888,0.019230769,1.008974359,0.012792179,0.592471789,0.746579098,0.689552294,150/7099,2
GO:0050863,regulation of T cell activation,7/360,382/18888,0.018324607,0.961431065,-0.106152817,0.594853137,0.746579098,0.689552294,441478/11326/9308/6469/6708/1378/3965,7
GO:0007605,sensory perception of sound,3/360,161/18888,0.01863354,0.977639752,-0.03971677,0.595249697,0.746579098,0.689552294,3815/124976/25861,3
GO:0036294,cellular response to decreased oxygen levels,3/360,161/18888,0.01863354,0.977639752,-0.03971677,0.595249697,0.746579098,0.689552294,114990/1536/9463,3
GO:0006509,membrane protein ectodomain proteolysis,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,150,1
GO:0006984,ER-nucleus signaling pathway,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,10551,1
GO:0010837,regulation of keratinocyte proliferation,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,2252,1
GO:0014003,oligodendrocyte development,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,6469,1
GO:0031577,spindle checkpoint signaling,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,1843,1
GO:0045292,"mRNA cis splicing, via spliceosome",1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,135295,1
GO:0048806,genitalia development,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,6469,1
GO:0050798,activated T cell proliferation,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,3965,1
GO:0050919,negative chemotaxis,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,57556,1
GO:0060119,inner ear receptor cell development,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,25861,1
GO:0072538,T-helper 17 type immune response,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,64581,1
GO:0140353,lipid export from cell,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,6696,1
GO:0140894,endolysosomal toll-like receptor signaling pathway,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,338382,1
GO:1901861,regulation of muscle tissue development,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,6469,1
GO:1903747,regulation of establishment of protein localization to mitochondrion,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,79778,1
GO:1904262,negative regulation of TORC1 signaling,1/360,47/18888,0.021276596,1.116312057,0.111285904,0.595687706,0.746579098,0.689552294,64798,1
GO:0021549,cerebellum development,2/360,105/18888,0.019047619,0.999365079,-0.00090939,0.597691664,0.748509706,0.691335434,7846/25861,2
GO:0110020,regulation of actomyosin structure organization,2/360,105/18888,0.019047619,0.999365079,-0.00090939,0.597691664,0.748509706,0.691335434,10395/84952,2
GO:1901988,negative regulation of cell cycle phase transition,5/360,273/18888,0.018315018,0.960927961,-0.090643016,0.597835674,0.748509706,0.691335434,8328/79858/1843/9314/10769,5
GO:0043524,negative regulation of neuron apoptotic process,3/360,162/18888,0.018518519,0.971604938,-0.050593682,0.599449668,0.749154959,0.6919314,219699/5582/627,3
GO:0048592,eye morphogenesis,3/360,162/18888,0.018518519,0.971604938,-0.050593682,0.599449668,0.749154959,0.6919314,2201/220/182,3
GO:0019395,fatty acid oxidation,2/360,106/18888,0.018867925,0.989937107,-0.014481827,0.602861284,0.749154959,0.6919314,8529/116285,2
GO:0030148,sphingolipid biosynthetic process,2/360,106/18888,0.018867925,0.989937107,-0.014481827,0.602861284,0.749154959,0.6919314,55304/124976,2
GO:0009952,anterior/posterior pattern specification,4/360,219/18888,0.01826484,0.958295282,-0.086529699,0.603156615,0.749154959,0.6919314,23237/441478/6469/79365,4
GO:0048638,regulation of developmental growth,6/360,330/18888,0.018181818,0.953939394,-0.117662888,0.603276208,0.749154959,0.6919314,10551/6696/57556/7373/627/51316,6
GO:0002673,regulation of acute inflammatory response,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,2209,1
GO:0031670,cellular response to nutrient,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,4330,1
GO:0032620,interleukin-17 production,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,7099,1
GO:0032660,regulation of interleukin-17 production,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,7099,1
GO:0032964,collagen biosynthetic process,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,90993,1
GO:0033046,negative regulation of sister chromatid segregation,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,1843,1
GO:0033048,negative regulation of mitotic sister chromatid segregation,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,1843,1
GO:0042311,vasodilation,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,150,1
GO:0042596,fear response,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,150,1
GO:0043407,negative regulation of MAP kinase activity,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,1843,1
GO:0044273,sulfur compound catabolic process,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,2687,1
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,1843,1
GO:0071985,multivesicular body sorting pathway,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,94121,1
GO:0090279,regulation of calcium ion import,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,1950,1
GO:1990090,cellular response to nerve growth factor stimulus,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,627,1
GO:2000378,negative regulation of reactive oxygen species metabolic process,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,6571,1
GO:2000816,negative regulation of mitotic sister chromatid separation,1/360,48/18888,0.020833333,1.093055556,0.089978955,0.603413008,0.749154959,0.6919314,1843,1
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,3/360,163/18888,0.018404908,0.965644172,-0.061404724,0.603621068,0.749154959,0.6919314,3304/7099/338382,3
GO:0034250,positive regulation of amide metabolic process,3/360,163/18888,0.018404908,0.965644172,-0.061404724,0.603621068,0.749154959,0.6919314,1139/1942/3872,3
GO:0170033,L-amino acid metabolic process,3/360,163/18888,0.018404908,0.965644172,-0.061404724,0.603621068,0.749154959,0.6919314,51166/2875/8942,3
GO:0032963,collagen metabolic process,2/360,107/18888,0.018691589,0.980685358,-0.02792786,0.607980662,0.754312362,0.69669486,90993/1471,2
GO:1903039,positive regulation of leukocyte cell-cell adhesion,5/360,277/18888,0.018050542,0.947051745,-0.123744285,0.610699564,0.755258568,0.69756879,9308/6469/6708/1378/3965,5
GO:0006376,mRNA splice site recognition,1/360,49/18888,0.020408163,1.070748299,0.069119978,0.610991103,0.755258568,0.69756879,135295,1
GO:0007602,phototransduction,1/360,49/18888,0.020408163,1.070748299,0.069119978,0.610991103,0.755258568,0.69756879,3000,1
GO:0010171,body morphogenesis,1/360,49/18888,0.020408163,1.070748299,0.069119978,0.610991103,0.755258568,0.69756879,83716,1
GO:0014037,Schwann cell differentiation,1/360,49/18888,0.020408163,1.070748299,0.069119978,0.610991103,0.755258568,0.69756879,79628,1
GO:0014075,response to amine,1/360,49/18888,0.020408163,1.070748299,0.069119978,0.610991103,0.755258568,0.69756879,6571,1
GO:0030195,negative regulation of blood coagulation,1/360,49/18888,0.020408163,1.070748299,0.069119978,0.610991103,0.755258568,0.69756879,5054,1
GO:0031648,protein destabilization,1/360,49/18888,0.020408163,1.070748299,0.069119978,0.610991103,0.755258568,0.69756879,29116,1
GO:0042551,neuron maturation,1/360,49/18888,0.020408163,1.070748299,0.069119978,0.610991103,0.755258568,0.69756879,9463,1
GO:1903170,negative regulation of calcium ion transmembrane transport,1/360,49/18888,0.020408163,1.070748299,0.069119978,0.610991103,0.755258568,0.69756879,150,1
GO:2000649,regulation of sodium ion transmembrane transporter activity,1/360,49/18888,0.020408163,1.070748299,0.069119978,0.610991103,0.755258568,0.69756879,481,1
GO:0035051,cardiocyte differentiation,3/360,165/18888,0.018181818,0.953939394,-0.082832806,0.611877653,0.755596327,0.69788075,182/7373/8324,3
GO:0050905,neuromuscular process,3/360,165/18888,0.018181818,0.953939394,-0.082832806,0.611877653,0.755596327,0.69788075,220/7136/7846,3
GO:0060294,cilium movement involved in cell motility,3/360,165/18888,0.018181818,0.953939394,-0.082832806,0.611877653,0.755596327,0.69788075,246176/55329/23639,3
GO:1901890,positive regulation of cell junction assembly,2/360,108/18888,0.018518519,0.971604938,-0.041250135,0.613049831,0.756790974,0.698984145,575/627,2
GO:1902115,regulation of organelle assembly,4/360,223/18888,0.01793722,0.941106129,-0.123318152,0.617390269,0.759368113,0.701364431,3304/55329/10769/100653515,4
GO:1901800,positive regulation of proteasomal protein catabolic process,2/360,109/18888,0.018348624,0.962691131,-0.054451214,0.61806884,0.759368113,0.701364431,1050/3304,2
GO:0001914,regulation of T cell mediated cytotoxicity,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,5819,1
GO:0021515,cell differentiation in spinal cord,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,6469,1
GO:0035094,response to nicotine,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,1139,1
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,9314,1
GO:0051985,negative regulation of chromosome segregation,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,1843,1
GO:0071320,cellular response to cAMP,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,2623,1
GO:0071827,plasma lipoprotein particle organization,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,4353,1
GO:0090102,cochlea development,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,5754,1
GO:0140374,antiviral innate immune response,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,29800,1
GO:1900047,negative regulation of hemostasis,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,5054,1
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,1843,1
GO:1905819,negative regulation of chromosome separation,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,1843,1
GO:1990089,response to nerve growth factor,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,627,1
GO:2000404,regulation of T cell migration,1/360,50/18888,0.02,1.049333333,0.048688516,0.618424789,0.759368113,0.701364431,124976,1
GO:0009150,purine ribonucleotide metabolic process,8/360,446/18888,0.01793722,0.941106129,-0.175449443,0.618671675,0.759418967,0.701411401,51166/3304/4833/2983/481/3000/116285/136332,8
GO:0001708,cell fate specification,2/360,110/18888,0.018181818,0.953939394,-0.067533583,0.623037754,0.764007046,0.705649023,6469/8324,2
GO:0048144,fibroblast proliferation,2/360,110/18888,0.018181818,0.953939394,-0.067533583,0.623037754,0.764007046,0.705649023,5319/56034,2
GO:0051100,negative regulation of binding,2/360,110/18888,0.018181818,0.953939394,-0.067533583,0.623037754,0.764007046,0.705649023,2623/8864,2
GO:0050792,regulation of viral process,3/360,168/18888,0.017857143,0.936904762,-0.114502975,0.624045351,0.764007046,0.705649023,5819/3965/25893,3
GO:0001654,eye development,7/360,393/18888,0.017811705,0.93452078,-0.182848361,0.62464886,0.764007046,0.705649023,4286/775/2201/220/9314/182/6469,7
GO:0010043,response to zinc ion,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,23498,1
GO:0010665,regulation of cardiac muscle cell apoptotic process,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,815,1
GO:0035036,sperm-egg recognition,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,431705,1
GO:0039532,negative regulation of cytoplasmic pattern recognition receptor signaling pathway,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,338382,1
GO:0045214,sarcomere organization,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,3856,1
GO:0046850,regulation of bone remodeling,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,6696,1
GO:0048013,ephrin receptor signaling pathway,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,1942,1
GO:0050885,neuromuscular process controlling balance,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,220,1
GO:0051180,vitamin transport,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,81693,1
GO:0089718,amino acid import across plasma membrane,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,8864,1
GO:1901570,fatty acid derivative biosynthetic process,1/360,51/18888,0.019607843,1.02875817,0.028665461,0.625716809,0.764007046,0.705649023,2687,1
GO:0048732,gland development,8/360,449/18888,0.017817372,0.934818114,-0.194849761,0.62616545,0.764302346,0.705921767,1050/9935/220/3082/1950/6469/2252/23213,8
GO:0007163,establishment or maintenance of cell polarity,4/360,226/18888,0.017699115,0.928613569,-0.150490562,0.62785486,0.764720853,0.706308307,5754/6469/55083/10653,4
GO:0009260,ribonucleotide biosynthetic process,4/360,226/18888,0.017699115,0.928613569,-0.150490562,0.62785486,0.764720853,0.706308307,4833/978/2983/3000,4
GO:0006672,ceramide metabolic process,2/360,111/18888,0.018018018,0.945345345,-0.080499653,0.627956653,0.764720853,0.706308307,55304/129807,2
GO:0007040,lysosome organization,2/360,111/18888,0.018018018,0.945345345,-0.080499653,0.627956653,0.764720853,0.706308307,55/338382,2
GO:0080171,lytic vacuole organization,2/360,111/18888,0.018018018,0.945345345,-0.080499653,0.627956653,0.764720853,0.706308307,55/338382,2
GO:0090398,cellular senescence,2/360,111/18888,0.018018018,0.945345345,-0.080499653,0.627956653,0.764720853,0.706308307,22925/10769,2
GO:0120034,positive regulation of plasma membrane bounded cell projection assembly,2/360,111/18888,0.018018018,0.945345345,-0.080499653,0.627956653,0.764720853,0.706308307,55329/3815,2
GO:0015711,organic anion transport,8/360,451/18888,0.017738359,0.930672579,-0.207714423,0.631117154,0.767416991,0.708798503,552/8864/8529/10861/5319/22925/7439/1378,8
GO:0001539,cilium or flagellum-dependent cell motility,3/360,170/18888,0.017647059,0.925882353,-0.135311539,0.632011289,0.767416991,0.708798503,246176/55329/23639,3
GO:0007519,skeletal muscle tissue development,3/360,170/18888,0.017647059,0.925882353,-0.135311539,0.632011289,0.767416991,0.708798503,23764/4868/6469,3
GO:0060285,cilium-dependent cell motility,3/360,170/18888,0.017647059,0.925882353,-0.135311539,0.632011289,0.767416991,0.708798503,246176/55329/23639,3
